instrument_identity,instrument_code,market,listing_lifecycle_state,accepted_historical_row_count,first_accepted_session,last_accepted_session,required_warmup_availability,ma60_calculable,continuity_state,event_authority_status,event_lookup_state,pit_state,technical_result_status,technical_eligibility,availability_reason
TPE:3004,3004,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3005,3005,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:3006,3006,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3008,3008,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3013,3013,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3015,3015,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3016,3016,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3017,3017,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3021,3021,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3022,3022,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3023,3023,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3026,3026,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3029,3029,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:3034,3034,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3035,3035,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3036,3036,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3037,3037,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3042,3042,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3044,3044,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3048,3048,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3055,3055,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3058,3058,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3060,3060,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3090,3090,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3094,3094,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3149,3149,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3167,3167,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3189,3189,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3231,3231,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3257,3257,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3296,3296,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3308,3308,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3312,3312,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3321,3321,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,481,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3338,3338,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3346,3346,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3406,3406,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3413,3413,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3443,3443,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3450,3450,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3481,3481,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,479,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3504,3504,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3528,3528,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3532,3532,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3533,3533,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3535,3535,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3543,3543,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3550,3550,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3576,3576,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3583,3583,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3588,3588,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3596,3596,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3605,3605,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3617,3617,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3622,3622,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3652,3652,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3653,3653,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3661,3661,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3665,3665,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3694,3694,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3702,3702,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3704,3704,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:3706,3706,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:3708,3708,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3711,3711,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:3715,3715,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4540,4540,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:4551,4551,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4562,4562,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4564,4564,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:4566,4566,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:4572,4572,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4576,4576,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4585,4585,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,211,2025-09-26,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4722,4722,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4739,4739,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4764,4764,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,481,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4807,4807,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,484,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4906,4906,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4916,4916,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4919,4919,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4934,4934,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4938,4938,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
