cohort,source_signal,signal_id,origin_signal_id,pair_id,instrument_id,stock_code,market,signal_date,current_relation_candidate_count,current_join_status,primary_reason,signal_date_valid_relation_count,signal_date_valid_topic_count,signal_date_valid_topic_ids,signal_date_valid_topic_names,exposure_stage_set,exposure_main_rise_topic_ids,duplicate_topic_ids,current_taxonomy_candidate_topic_ids,current_taxonomy_candidate_topic_names,current_taxonomy_candidate_stage_set,current_taxonomy_candidate_main_rise_topic_ids,multiple_legitimate_topic_relations,multiple_topics_different_lifecycle_stages,multiple_topics_same_lifecycle_stage,multiple_main_rise_exposures,missing_no_topic_relation,invalid_or_unavailable_lifecycle_evidence,relation_data_quality_ambiguity,other_actual_cause,exposure_has_valid_five_stage,exposure_eligible_research_observation,current_unique_join_would_retain,event_dedup_key,exposure_detail_compact,current_taxonomy_candidate_detail_compact
A2,A2,cfb62dd101bf1028e845507f88b96577e9c5d9d9f733f03c02a67ab41cd8b762,cfb62dd101bf1028e845507f88b96577e9c5d9d9f733f03c02a67ab41cd8b762,,ceeb6a15-6cef-4153-84c0-3bc87db9c191,6462,TWO,2026-04-21,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,0164c666-c39c-440a-ac20-f3180d5952e0;96b8dd86-fac0-4ca2-8e97-d183bb9e63b6,其他 IC設計;無人機,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|cfb62dd101bf1028e845507f88b96577e9c5d9d9f733f03c02a67ab41cd8b762,,0164c666-c39c-440a-ac20-f3180d5952e0|無人機|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;96b8dd86-fac0-4ca2-8e97-d183bb9e63b6|其他 IC設計|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,9125ad606c4a03284f3f6857b739868c4798bd4640148f3db840ac7f7624a5a2,9125ad606c4a03284f3f6857b739868c4798bd4640148f3db840ac7f7624a5a2,,e5d0d980-dbeb-4846-8b67-d054322c45f3,6269,TPE,2026-04-21,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,bd5e198e-d85e-4d8d-a688-f32663d59941;f2ad60ed-20aa-4055-aff0-601eea1c7055,AI PCB;ASIC,MAIN_RISE;MATURE,bd5e198e-d85e-4d8d-a688-f32663d59941,True,True,False,False,False,False,False,False,False,NO,NO,A2|9125ad606c4a03284f3f6857b739868c4798bd4640148f3db840ac7f7624a5a2,,bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;f2ad60ed-20aa-4055-aff0-601eea1c7055|AI PCB|MATURE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,e3d678640553eade10bd26653ec23ed7c19d51cd8ca2c202d711af766c4767eb,e3d678640553eade10bd26653ec23ed7c19d51cd8ca2c202d711af766c4767eb,,054d56fd-182e-441b-a2f5-798dd10f1b3d,8255,TWO,2026-04-22,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_MAIN_RISE_EXPOSURES,0,0,,,,,,44fb84f2-bd3a-458b-b303-9ffa62aeef68;61c1c9e3-ca31-486c-b327-bfbc13ef8db7;6be55f86-6e50-499c-b543-2b420c51ba41,功率二極體／整流器;車用功率半導體;電動車／EV,DECLINING;MAIN_RISE,44fb84f2-bd3a-458b-b303-9ffa62aeef68;6be55f86-6e50-499c-b543-2b420c51ba41,True,True,False,True,False,False,False,False,False,NO,NO,A2|e3d678640553eade10bd26653ec23ed7c19d51cd8ca2c202d711af766c4767eb,,44fb84f2-bd3a-458b-b303-9ffa62aeef68|車用功率半導體|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;61c1c9e3-ca31-486c-b327-bfbc13ef8db7|電動車／EV|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;6be55f86-6e50-499c-b543-2b420c51ba41|功率二極體／整流器|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,1100dc6f2b1843903595aea2f8f54141f88774987f3dea7b88ef67010493cf25,1100dc6f2b1843903595aea2f8f54141f88774987f3dea7b88ef67010493cf25,,3611ee53-bc2b-4582-92ed-e81dfbea0541,8054,TWO,2026-04-22,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_MAIN_RISE_EXPOSURES,0,0,,,,,,6fed881a-79d8-4265-aef5-5c1cd5902447;bd5e198e-d85e-4d8d-a688-f32663d59941,ASIC;Chiplet,MAIN_RISE,6fed881a-79d8-4265-aef5-5c1cd5902447;bd5e198e-d85e-4d8d-a688-f32663d59941,True,False,True,True,False,False,False,False,False,NO,NO,A2|1100dc6f2b1843903595aea2f8f54141f88774987f3dea7b88ef67010493cf25,,6fed881a-79d8-4265-aef5-5c1cd5902447|Chiplet|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,464cd62bc66592a43892b6ded8e0a1fbb7ed9bafede60863be9d7eedd6c22409,464cd62bc66592a43892b6ded8e0a1fbb7ed9bafede60863be9d7eedd6c22409,,4e370241-2960-4f3c-84a0-c0076845cbf0,3071,TWO,2026-04-22,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,1f4b7ae7-fc93-4360-ad76-f34ab6f92a7a;678b3fb9-7c3b-4c03-ba8b-ae11a76c9902;9cfbbc4a-2ed5-44f2-939e-38085ea51375,散熱零組件;液冷散熱;風冷散熱,FERMENTING;MAIN_RISE;MATURE,1f4b7ae7-fc93-4360-ad76-f34ab6f92a7a,True,True,False,False,False,False,False,False,False,NO,NO,A2|464cd62bc66592a43892b6ded8e0a1fbb7ed9bafede60863be9d7eedd6c22409,,1f4b7ae7-fc93-4360-ad76-f34ab6f92a7a|散熱零組件|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;678b3fb9-7c3b-4c03-ba8b-ae11a76c9902|風冷散熱|FERMENTING|VALID|NOT_SIGNAL_DATE_VALID;9cfbbc4a-2ed5-44f2-939e-38085ea51375|液冷散熱|MATURE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,adb3627be29b45ec9f27bd4c5693330403dd0af58b0bff085f0721cc13a18bdb,adb3627be29b45ec9f27bd4c5693330403dd0af58b0bff085f0721cc13a18bdb,,5bfff16d-d0e8-4c4e-9fe6-9fadd57524db,3597,TWO,2026-04-22,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,8132adbf-8bdb-4116-bd4b-23a9f36c95a8;f6419395-741d-4947-a548-4603a7b59b4f,一般連接器;儲能,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|adb3627be29b45ec9f27bd4c5693330403dd0af58b0bff085f0721cc13a18bdb,,8132adbf-8bdb-4116-bd4b-23a9f36c95a8|一般連接器|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,158047169852cfdc7dfabfd2ade7dacea71b75774383bbc247f2bd0b4997fa69,158047169852cfdc7dfabfd2ade7dacea71b75774383bbc247f2bd0b4997fa69,,712bf9cb-4eca-4c67-bf47-28690d891b0d,3211,TWO,2026-04-22,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,BBU;儲能,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|158047169852cfdc7dfabfd2ade7dacea71b75774383bbc247f2bd0b4997fa69,,558380c3-554b-420c-bfb9-925a3d2e1004|BBU|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,18ae504578f1b48bbf8266ab1be36e195cf50e1d110251d12065516e3de96d43,18ae504578f1b48bbf8266ab1be36e195cf50e1d110251d12065516e3de96d43,,a20f3726-0c0d-42ed-b2c3-a72c3d696598,5471,TPE,2026-04-22,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,0164c666-c39c-440a-ac20-f3180d5952e0;1f1d3a46-ee24-4e90-8eb0-0dbf319d7544,MCU;無人機,DECLINING;SPROUTING,,True,True,False,False,False,False,False,False,False,NO,NO,A2|18ae504578f1b48bbf8266ab1be36e195cf50e1d110251d12065516e3de96d43,,0164c666-c39c-440a-ac20-f3180d5952e0|無人機|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;1f1d3a46-ee24-4e90-8eb0-0dbf319d7544|MCU|SPROUTING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,41b328de17da4496afa0345379baf4bbf26f9bb6ee291dcfaa59a0d8590a42d5,41b328de17da4496afa0345379baf4bbf26f9bb6ee291dcfaa59a0d8590a42d5,,b7afaca0-5a1a-4144-8795-db5f9261f7f4,6414,TPE,2026-04-22,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,492727af-03ba-4000-b115-d1cc1b64dd6b;87e77c56-72c2-43cd-8442-31a7d430d81d,其他 AI伺服器供應鏈;網通,DECLINING;FERMENTING,,True,True,False,False,False,False,False,False,False,NO,NO,A2|41b328de17da4496afa0345379baf4bbf26f9bb6ee291dcfaa59a0d8590a42d5,,492727af-03ba-4000-b115-d1cc1b64dd6b|其他 AI伺服器供應鏈|FERMENTING|VALID|NOT_SIGNAL_DATE_VALID;87e77c56-72c2-43cd-8442-31a7d430d81d|網通|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,130803672d32865325d252944102f94750ee15f80ba0bae876e7903275eadcaf,130803672d32865325d252944102f94750ee15f80ba0bae876e7903275eadcaf,,3f3ebb32-9a86-4b6f-a6ef-43646f7fc2ad,4931,TWO,2026-04-23,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931;558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,AI電力基建;BBU;儲能,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|130803672d32865325d252944102f94750ee15f80ba0bae876e7903275eadcaf,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931|AI電力基建|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;558380c3-554b-420c-bfb9-925a3d2e1004|BBU|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,2a7c28cc692e65d9ecfaed8a6a88543a763921e04a54283bd22cb605c5effea4,2a7c28cc692e65d9ecfaed8a6a88543a763921e04a54283bd22cb605c5effea4,,58ff243d-30ac-4932-b66c-de8b2d0455f5,6781,TPE,2026-04-27,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,BBU;儲能,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|2a7c28cc692e65d9ecfaed8a6a88543a763921e04a54283bd22cb605c5effea4,,558380c3-554b-420c-bfb9-925a3d2e1004|BBU|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,e85cb0983144ef537f1fd7c8649e4560f2d9c16ad0d24836014a8482791da2b8,e85cb0983144ef537f1fd7c8649e4560f2d9c16ad0d24836014a8482791da2b8,,76695cfa-e9cd-43a3-a929-07cf418f381a,5483,TWO,2026-04-27,4,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_MAIN_RISE_EXPOSURES,0,0,,,,,,16123e3c-95ec-4787-91ea-70418ec25102;390b351a-37b0-475a-9077-e19c0ec5760e;3c7a1702-eb72-4779-920c-203536534510;d8cfc63d-b857-45b0-90bc-990be97e7128,12 吋矽晶圓;SiC 晶圓／基板;半導體原料;太陽能,DECLINING;MAIN_RISE;MATURE,390b351a-37b0-475a-9077-e19c0ec5760e;d8cfc63d-b857-45b0-90bc-990be97e7128,True,True,False,True,False,False,False,False,False,NO,NO,A2|e85cb0983144ef537f1fd7c8649e4560f2d9c16ad0d24836014a8482791da2b8,,16123e3c-95ec-4787-91ea-70418ec25102|太陽能|MATURE|VALID|NOT_SIGNAL_DATE_VALID;390b351a-37b0-475a-9077-e19c0ec5760e|12 吋矽晶圓|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;3c7a1702-eb72-4779-920c-203536534510|半導體原料|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;d8cfc63d-b857-45b0-90bc-990be97e7128|SiC 晶圓／基板|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,4065664eb1f4d638d58da75eca29338cfc00d3be7b46585ab3a8e97c10c656fa,4065664eb1f4d638d58da75eca29338cfc00d3be7b46585ab3a8e97c10c656fa,,cfb6b79d-8272-4cfd-8c99-8d68d2afb887,2061,TWO,2026-04-27,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931;f1c09841-4f04-4aa8-9674-08b238604bf9,AI電力基建;重電,DECLINING;MATURE,,True,True,False,False,False,False,False,False,False,NO,NO,A2|4065664eb1f4d638d58da75eca29338cfc00d3be7b46585ab3a8e97c10c656fa,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931|AI電力基建|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;f1c09841-4f04-4aa8-9674-08b238604bf9|重電|MATURE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,072f4ce62e99903c3a2c716680640b3be085188fbdcf9368d7a1c1eea8839f96,072f4ce62e99903c3a2c716680640b3be085188fbdcf9368d7a1c1eea8839f96,,8a8f9dd0-3e20-49b5-8ceb-35925b7069d4,5289,TWO,2026-04-29,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_MAIN_RISE_EXPOSURES,0,0,,,,,,575f6003-8aa6-47c3-bc94-a01248460be6;d3353ada-918c-4074-9b19-031ca54be4ae;f78232ec-790d-486b-bddd-b70ceece1623,DRAM／DDR;NAND Flash／SSD;記憶體模組／通路,MAIN_RISE,575f6003-8aa6-47c3-bc94-a01248460be6;d3353ada-918c-4074-9b19-031ca54be4ae;f78232ec-790d-486b-bddd-b70ceece1623,True,False,True,True,False,False,False,False,False,NO,NO,A2|072f4ce62e99903c3a2c716680640b3be085188fbdcf9368d7a1c1eea8839f96,,575f6003-8aa6-47c3-bc94-a01248460be6|記憶體模組／通路|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;d3353ada-918c-4074-9b19-031ca54be4ae|DRAM／DDR|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;f78232ec-790d-486b-bddd-b70ceece1623|NAND Flash／SSD|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,b3fa51f2792f82215d66f60fb1ac7000f24a8593c42ee0bc9674a351498b1fbc,b3fa51f2792f82215d66f60fb1ac7000f24a8593c42ee0bc9674a351498b1fbc,,25196b70-3665-4720-9503-e0c48474fe27,4908,TWO,2026-04-30,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,28a24a67-4e74-400e-8240-ef10183c0384;53e45b3d-fba8-40d6-8a72-b93b3d45835e;87e77c56-72c2-43cd-8442-31a7d430d81d,光通訊;矽光子;網通,DECLINING;MAIN_RISE,28a24a67-4e74-400e-8240-ef10183c0384,True,True,False,False,False,False,False,False,False,NO,NO,A2|b3fa51f2792f82215d66f60fb1ac7000f24a8593c42ee0bc9674a351498b1fbc,,28a24a67-4e74-400e-8240-ef10183c0384|光通訊|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;53e45b3d-fba8-40d6-8a72-b93b3d45835e|矽光子|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;87e77c56-72c2-43cd-8442-31a7d430d81d|網通|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,630c65a01419c08fcb7298e54aeeb6dc04c88a24789ef6307c8890d321cd11b1,630c65a01419c08fcb7298e54aeeb6dc04c88a24789ef6307c8890d321cd11b1,,b7438f12-c1a1-4da8-99b4-5a3669849b82,6207,TWO,2026-04-30,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,445225d9-4f84-4ee2-8b84-2d823d3a0c21;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598,CoWoS;玻璃基板,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|630c65a01419c08fcb7298e54aeeb6dc04c88a24789ef6307c8890d321cd11b1,,445225d9-4f84-4ee2-8b84-2d823d3a0c21|玻璃基板|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598|CoWoS|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,d159a10f74f0e48cac176f90a0ad16360088417704f893f1c0a19e6421492f39,d159a10f74f0e48cac176f90a0ad16360088417704f893f1c0a19e6421492f39,,0073de92-08ed-44dc-9ed8-42fe9cc8d4f5,2359,TPE,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,82b5e80d-7709-41aa-8b27-5e9d37cb1357;a5e71356-ecf8-46c3-91be-66e5151b9d9e,AI影像辨識;機器視覺,DECLINING;FERMENTING,,True,True,False,False,False,False,False,False,False,NO,NO,A2|d159a10f74f0e48cac176f90a0ad16360088417704f893f1c0a19e6421492f39,,82b5e80d-7709-41aa-8b27-5e9d37cb1357|機器視覺|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;a5e71356-ecf8-46c3-91be-66e5151b9d9e|AI影像辨識|FERMENTING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,ffb88d414671e5a89b3d88f43be2a84c9ddc7a7c7967916c36e419cadcc26bdb,ffb88d414671e5a89b3d88f43be2a84c9ddc7a7c7967916c36e419cadcc26bdb,,054d56fd-182e-441b-a2f5-798dd10f1b3d,8255,TWO,2026-05-04,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,44fb84f2-bd3a-458b-b303-9ffa62aeef68;61c1c9e3-ca31-486c-b327-bfbc13ef8db7;6be55f86-6e50-499c-b543-2b420c51ba41,功率二極體／整流器;車用功率半導體;電動車／EV,DECLINING;MAIN_RISE;MATURE,6be55f86-6e50-499c-b543-2b420c51ba41,True,True,False,False,False,False,False,False,False,NO,NO,A2|ffb88d414671e5a89b3d88f43be2a84c9ddc7a7c7967916c36e419cadcc26bdb,,44fb84f2-bd3a-458b-b303-9ffa62aeef68|車用功率半導體|MATURE|VALID|NOT_SIGNAL_DATE_VALID;61c1c9e3-ca31-486c-b327-bfbc13ef8db7|電動車／EV|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;6be55f86-6e50-499c-b543-2b420c51ba41|功率二極體／整流器|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,c0f2b5f7d660d26e9ba22356f4d7b476ce445cfdcba138fefd08cbf80a3fb742,c0f2b5f7d660d26e9ba22356f4d7b476ce445cfdcba138fefd08cbf80a3fb742,,3af3be61-189b-41a7-9842-4493efb8e689,6419,TWO,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,17957076-0c50-44b4-92f1-6ddd3eba40dd;87e77c56-72c2-43cd-8442-31a7d430d81d,網路資安;網通,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|c0f2b5f7d660d26e9ba22356f4d7b476ce445cfdcba138fefd08cbf80a3fb742,,17957076-0c50-44b4-92f1-6ddd3eba40dd|網路資安|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;87e77c56-72c2-43cd-8442-31a7d430d81d|網通|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,a32ce45bf61378a0f73f875f2a92225270f7b547154a1eb8610080990642b7e2,a32ce45bf61378a0f73f875f2a92225270f7b547154a1eb8610080990642b7e2,,5f60b9fb-4c46-41ce-ab3a-d8cacb8f028a,4585,TPE,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,5f1868a2-5ccc-4b13-a027-3db3eca537f4;7182ebf1-e253-47f7-a4c0-bd66517792f4,機器人系統整合;機器人零組件,FERMENTING;MAIN_RISE,5f1868a2-5ccc-4b13-a027-3db3eca537f4,True,True,False,False,False,False,False,False,False,NO,NO,A2|a32ce45bf61378a0f73f875f2a92225270f7b547154a1eb8610080990642b7e2,,5f1868a2-5ccc-4b13-a027-3db3eca537f4|機器人零組件|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;7182ebf1-e253-47f7-a4c0-bd66517792f4|機器人系統整合|FERMENTING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,4777be7bc001ace37948cc4e2b3406ec0ab7852f9e35241aaae9507337cf15da,4777be7bc001ace37948cc4e2b3406ec0ab7852f9e35241aaae9507337cf15da,,80a598d5-f77b-4659-9272-24b59744fe4b,2327,TPE,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,4a7b6805-9ede-49bc-8e89-b9a3c1ee652f;b5f1865b-9a2b-4d65-a807-9d5af78025ea,MLCC;電感,MAIN_RISE;MATURE,b5f1865b-9a2b-4d65-a807-9d5af78025ea,True,True,False,False,False,False,False,False,False,NO,NO,A2|4777be7bc001ace37948cc4e2b3406ec0ab7852f9e35241aaae9507337cf15da,,4a7b6805-9ede-49bc-8e89-b9a3c1ee652f|電感|MATURE|VALID|NOT_SIGNAL_DATE_VALID;b5f1865b-9a2b-4d65-a807-9d5af78025ea|MLCC|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,bc38a17b13d37f84bae1660087a80a9fdc48e0f7f3ad86a7690f13cba0633dd4,bc38a17b13d37f84bae1660087a80a9fdc48e0f7f3ad86a7690f13cba0633dd4,,b7afaca0-5a1a-4144-8795-db5f9261f7f4,6414,TPE,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,492727af-03ba-4000-b115-d1cc1b64dd6b;87e77c56-72c2-43cd-8442-31a7d430d81d,其他 AI伺服器供應鏈;網通,DECLINING;SPROUTING,,True,True,False,False,False,False,False,False,False,NO,NO,A2|bc38a17b13d37f84bae1660087a80a9fdc48e0f7f3ad86a7690f13cba0633dd4,,492727af-03ba-4000-b115-d1cc1b64dd6b|其他 AI伺服器供應鏈|SPROUTING|VALID|NOT_SIGNAL_DATE_VALID;87e77c56-72c2-43cd-8442-31a7d430d81d|網通|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,c7524f04231e0e170294a498515a449c77fbd0dd30dfd42e95f1568a1c68b486,c7524f04231e0e170294a498515a449c77fbd0dd30dfd42e95f1568a1c68b486,,eecc1198-803c-43db-9d13-87940b69115f,3265,TWO,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_SAME_LIFECYCLE_STAGE,0,0,,,,,,53e45b3d-fba8-40d6-8a72-b93b3d45835e;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598,CoWoS;矽光子,DECLINING,,True,False,True,False,False,False,False,False,False,NO,NO,A2|c7524f04231e0e170294a498515a449c77fbd0dd30dfd42e95f1568a1c68b486,,53e45b3d-fba8-40d6-8a72-b93b3d45835e|矽光子|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598|CoWoS|DECLINING|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,9bc6fbd282452ece5cb6b298d69548940aa3acfe9cc39090af4bdda3d3a3fb5e,9bc6fbd282452ece5cb6b298d69548940aa3acfe9cc39090af4bdda3d3a3fb5e,,ff93e8b3-cdc3-4d44-91c3-4c765d0e91e7,3665,TPE,2026-05-04,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_TOPICS_DIFFERENT_LIFECYCLE_STAGES,0,0,,,,,,5f812a13-ba3b-4e80-86a2-f5de8dbb30ef;fc19cae5-4019-4190-88e5-1c1e29ffb567,高速傳輸;高速連接器,MAIN_RISE;MATURE,5f812a13-ba3b-4e80-86a2-f5de8dbb30ef,True,True,False,False,False,False,False,False,False,NO,NO,A2|9bc6fbd282452ece5cb6b298d69548940aa3acfe9cc39090af4bdda3d3a3fb5e,,5f812a13-ba3b-4e80-86a2-f5de8dbb30ef|高速傳輸|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;fc19cae5-4019-4190-88e5-1c1e29ffb567|高速連接器|MATURE|VALID|NOT_SIGNAL_DATE_VALID
A2,A2,6f6442a80ffa1bcc3c4c1ff5ccf220679d9f564a6657f2f52f803b7e8fac4d0a,6f6442a80ffa1bcc3c4c1ff5ccf220679d9f564a6657f2f52f803b7e8fac4d0a,,2417f16c-932f-447f-94cf-8a93330e15ae,6488,TWO,2026-05-05,5,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_MAIN_RISE_EXPOSURES,0,0,,,,,,1c8f78e9-61e9-4676-b5ce-ffddd1391586;390b351a-37b0-475a-9077-e19c0ec5760e;3c7a1702-eb72-4779-920c-203536534510;4bf1ec34-ee86-41f4-b304-385f32ca4fe1;d8cfc63d-b857-45b0-90bc-990be97e7128,12 吋矽晶圓;8 吋矽晶圓;GaN 晶圓／GaN-on-Si;SiC 晶圓／基板;半導體原料,DECLINING;MAIN_RISE,1c8f78e9-61e9-4676-b5ce-ffddd1391586;390b351a-37b0-475a-9077-e19c0ec5760e;4bf1ec34-ee86-41f4-b304-385f32ca4fe1;d8cfc63d-b857-45b0-90bc-990be97e7128,True,True,False,True,False,False,False,False,False,NO,NO,A2|6f6442a80ffa1bcc3c4c1ff5ccf220679d9f564a6657f2f52f803b7e8fac4d0a,,1c8f78e9-61e9-4676-b5ce-ffddd1391586|GaN 晶圓／GaN-on-Si|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;390b351a-37b0-475a-9077-e19c0ec5760e|12 吋矽晶圓|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;3c7a1702-eb72-4779-920c-203536534510|半導體原料|DECLINING|VALID|NOT_SIGNAL_DATE_VALID;4bf1ec34-ee86-41f4-b304-385f32ca4fe1|8 吋矽晶圓|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID;d8cfc63d-b857-45b0-90bc-990be97e7128|SiC 晶圓／基板|MAIN_RISE|VALID|NOT_SIGNAL_DATE_VALID
